ph,Hardness,Conductivity,Trihalomethanes,Turbidity,Original_Potability,SampleNumber,ph_rank,Hardness_rank,Conductivity_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Hardness_Safe,ph_safe,Conductivity_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Conductivity_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Conductivity_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct,Potable_WHO_Standards,TestOrTrain,SVM_Potability,SVM Test Score,TestOrTrain,Logistic_Regression_Potability,SVM Test Score,TestOrTrain,Random_Forrest_Potability,SVM Test Score,Sample_Number
10.3,199.61,461.98,63.19,3.86,False,1441,2717.0,199.61,2191,1292.0,1477,1447.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,887
6.12,181.31,391.61,61.95,5.46,False,1442,719.0,181.31,1178,1187.0,3191,1099.0,True,False,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,888
6.85,165.82,442.79,64.03,4.26,False,1444,1230.0,165.82,1958,1364.0,2096,939.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,889
5.12,195.02,446.71,72.84,3.5,False,1447,283.0,195.02,2012,2034.0,908,955.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,890
3.43,185.34,398.37,55.95,5.39,False,1448,33.0,185.34,1278,787.0,3163,1553.0,True,False,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,891
8.73,213.61,396.23,96.59,4.57,False,1450,2386.0,213.61,1247,3020.0,2535,1871.0,False,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,892
8.17,192.39,503.52,59.54,3.99,False,1452,2154.0,192.39,2694,989.0,1686,1493.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,893
8.03,197.61,490.82,89.8,2.45,False,1453,2074.0,197.61,2561,2898.0,90,1356.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,894
7.89,203.3,398.99,58.57,3.51,False,1455,1987.0,203.3,1291,929.0,918,1384.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,895
8.16,162.23,487.32,69.98,4.13,False,1458,2146.0,162.23,2515,1830.0,1894,1586.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,896
6.87,184.25,497.7,73.43,3.48,False,1459,1248.0,184.25,2632,2080.0,876,1252.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,897
6.9,228.8,392.38,66.98,3.82,False,1462,1271.0,228.8,1187,1587.0,1412,1770.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,898
5.33,196.03,511.71,68.46,5.8,False,1465,344.0,196.03,2770,1704.0,3251,1968.0,True,False,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,899
6.96,206.82,552.27,88.62,4.76,False,1466,1331.0,206.82,3047,2866.0,2762,1726.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,900
6.85,177.83,543.0,60.9,4.71,False,1467,1227.0,177.83,2998,1105.0,2717,1450.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,901
6.74,197.37,390.05,91.38,4.38,False,1469,1150.0,197.37,1161,2939.0,2295,1680.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,902
5.5,184.43,459.64,71.88,4.12,False,1470,409.0,184.43,2166,1963.0,1873,1896.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,903
7.58,217.28,393.88,77.72,3.64,False,1471,1772.0,217.28,1216,2365.0,1096,1835.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,904
6.39,220.42,353.37,48.71,4.73,False,1473,900.0,220.42,650,419.0,2738,1863.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,905
5.82,204.05,466.78,96.83,4.37,False,1474,557.0,204.05,2250,3024.0,2281,1940.0,False,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,906
5.51,212.56,524.55,99.92,4.46,False,1475,420.0,212.56,2872,3053.0,2406,1738.0,False,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,907
5.2,200.46,573.14,74.95,3.3,False,1477,306.0,200.46,3140,2183.0,644,1934.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,908
7.07,207.36,503.25,83.66,4.13,True,1480,1415.0,207.36,2692,2683.0,1893,1655.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,909
7.02,222.11,420.14,66.54,5.25,True,1482,1375.0,222.11,1611,1549.0,3124,1385.0,False,True,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,910
6.04,150.67,392.21,43.56,4.91,True,1484,672.0,150.67,1184,254.0,2898,1496.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,911
7.26,200.16,489.27,45.69,3.97,True,1488,1534.0,200.16,2539,309.0,1661,1701.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,912
6.79,306.63,306.12,60.91,2.51,True,1490,1199.0,306.63,197,1107.0,103,791.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,913
7.37,204.04,328.57,88.89,3.68,True,1491,1619.0,204.04,369,2873.0,1168,910.0,False,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,914
8.84,195.83,514.93,87.43,2.09,True,1492,2424.0,195.83,2794,2842.0,29,1085.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,915
7.11,148.62,259.96,56.04,4.02,True,1493,1443.0,148.62,20,795.0,1733,1350.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,916
5.29,194.06,353.77,33.59,4.55,True,1494,332.0,194.06,657,80.0,2515,1280.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,917
8.69,219.18,545.23,73.33,4.69,True,1497,2377.0,219.18,3015,2075.0,2686,1631.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,918
7.0,219.14,282.5,65.07,3.36,True,1499,1368.0,219.14,72,1444.0,713,1108.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,919
6.9,173.39,337.44,60.16,4.49,True,1500,1270.0,173.39,461,1045.0,2442,999.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,920
9.92,196.6,522.55,77.83,3.39,True,1502,2670.0,196.6,2857,2375.0,752,1466.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,921
5.61,271.63,443.87,72.83,3.35,True,1503,461.0,271.63,1970,2032.0,703,1548.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,922
7.71,191.69,377.93,58.69,4.43,True,1506,1854.0,191.69,987,935.0,2366,1714.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,923
6.35,162.21,337.08,65.97,3.71,True,1507,868.0,162.21,457,1513.0,1209,966.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,924
7.96,184.83,389.26,52.51,4.01,True,1508,2028.0,184.83,1147,592.0,1720,1348.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,925
6.0,161.0,384.75,71.0,4.18,True,1510,646.0,161.0,1081,1909.0,1980,873.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,926
6.39,159.17,305.24,62.15,3.27,True,1511,897.0,159.17,191,1206.0,613,928.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,927
6.98,223.28,377.0,67.63,2.37,True,1512,1347.0,223.28,973,1640.0,67,790.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,928
6.35,218.55,503.41,94.39,3.86,True,1513,871.0,218.55,2693,2998.0,1483,1507.0,False,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,929
7.33,159.8,404.2,51.15,2.88,True,1515,1589.0,159.8,1382,520.0,269,1364.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,930
6.95,225.23,386.58,59.47,4.1,True,1518,1319.0,225.23,1111,983.0,1838,1441.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,931
8.25,230.93,364.93,69.78,4.28,True,1522,2194.0,230.93,804,1818.0,2144,1704.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,932
6.9,258.53,318.62,65.87,3.87,True,1523,1278.0,258.53,280,1504.0,1491,1136.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,933
7.61,210.37,325.68,86.51,5.55,True,1524,1783.0,210.37,334,2803.0,3215,1226.0,False,True,True,False,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,934
7.3,143.43,446.84,60.65,3.16,True,1527,1574.0,143.43,2015,1094.0,493,1187.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,935
6.79,182.04,419.9,71.44,4.26,True,1528,1192.0,182.04,1608,1933.0,2093,1396.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,936
6.69,200.4,376.67,57.82,2.94,True,1531,1112.0,200.4,969,879.0,317,957.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,937
6.03,262.81,514.55,76.53,4.08,True,1532,662.0,262.81,2790,2287.0,1819,2021.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,938
6.72,218.06,349.0,57.25,2.4,True,1533,1133.0,218.06,597,852.0,78,1086.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,939
7.49,202.46,306.35,67.36,4.35,True,1534,1714.0,202.46,198,1621.0,2251,1579.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,940
6.34,106.38,380.43,48.74,4.36,True,1536,858.0,106.38,1021,421.0,2255,936.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,941
7.38,203.46,361.34,55.13,3.34,True,1537,1637.0,203.46,766,735.0,689,1228.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,942
7.26,196.65,324.25,69.38,4.53,True,1538,1535.0,196.65,320,1791.0,2503,1119.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,943
7.03,147.97,421.1,51.17,4.75,True,1539,1384.0,147.97,1626,522.0,2748,1596.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,944
7.61,183.84,426.99,91.59,4.56,True,1540,1786.0,183.84,1714,2945.0,2533,1532.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,945
6.35,97.28,502.92,86.55,4.53,True,1542,865.0,97.28,2685,2805.0,2489,1454.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,946
7.32,230.34,349.31,50.66,3.98,True,1543,1587.0,230.34,600,497.0,1679,1132.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,947
6.78,207.05,523.24,86.17,4.26,True,1544,1183.0,207.05,2864,2795.0,2102,1306.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,948
6.64,168.9,474.06,71.71,4.3,True,1546,1080.0,168.9,2354,1952.0,2170,1701.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,949
6.22,203.71,452.92,70.85,4.15,True,1547,783.0,203.71,2093,1902.0,1936,1504.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,950
6.63,192.52,320.47,80.98,3.35,True,1548,1068.0,192.52,290,2559.0,701,1060.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,951
8.05,171.75,496.91,91.12,3.77,True,1549,2082.0,171.75,2624,2935.0,1315,1678.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,952
8.42,208.33,444.56,78.76,4.93,True,1550,2270.0,208.33,1980,2435.0,2911,1819.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,953
7.93,204.72,449.69,55.4,4.53,True,1552,2008.0,204.72,2062,751.0,2501,1589.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,954
8.94,215.67,541.92,70.83,4.35,True,1554,2465.0,215.67,2995,1898.0,2250,1499.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,955
7.03,246.62,516.22,91.6,3.93,True,1555,1391.0,246.62,2803,2946.0,1603,1699.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,956
6.82,237.27,477.02,92.95,4.27,True,1559,1211.0,237.27,2393,2977.0,2126,2014.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,957
6.46,215.44,365.09,77.55,3.54,True,1560,948.0,215.44,808,2353.0,956,1041.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,958
6.23,169.93,460.42,93.3,4.01,True,1561,786.0,169.93,2171,2983.0,1718,1567.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,959
5.63,284.0,425.98,67.65,5.11,True,1564,473.0,284.0,1700,1644.0,3043,1663.0,False,False,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,960
6.19,231.32,488.95,54.06,3.32,True,1565,766.0,231.32,2536,672.0,668,1240.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,961
7.7,121.58,368.22,69.26,3.4,True,1566,1843.0,121.58,847,1783.0,755,880.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,962
5.65,219.34,401.26,31.17,3.94,True,1569,475.0,219.34,1337,50.0,1615,1681.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,963
7.9,197.6,270.79,53.2,4.89,True,1571,1992.0,197.6,37,631.0,2866,1156.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,964
6.01,184.56,314.53,83.71,4.87,True,1573,651.0,184.56,249,2690.0,2852,1635.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,965
7.99,180.8,434.95,84.58,3.15,True,1574,2046.0,180.8,1831,2726.0,485,890.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,966
7.57,213.43,341.72,67.23,5.19,True,1577,1761.0,213.43,510,1606.0,3091,1462.0,False,True,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,967
5.74,180.29,415.01,83.71,2.74,True,1579,524.0,180.29,1537,2689.0,184,929.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,968
5.99,186.72,430.19,68.57,4.54,True,1581,644.0,186.72,1758,1711.0,2508,1748.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,969
9.72,190.9,443.04,62.83,4.07,True,1582,2635.0,190.9,1960,1263.0,1808,1414.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,970
7.74,225.06,433.97,74.77,3.7,True,1583,1868.0,225.06,1818,2175.0,1200,1384.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,971
6.72,193.16,316.28,85.19,5.0,True,1584,1132.0,193.16,267,2751.0,2962,1352.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,972
8.24,155.62,418.26,66.58,3.53,True,1586,2186.0,155.62,1580,1552.0,941,1346.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,973
6.54,215.45,426.08,54.98,4.08,True,1587,995.0,215.45,1703,725.0,1816,1786.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,974
7.01,248.9,403.75,75.33,4.63,True,1589,1372.0,248.9,1376,2207.0,2629,1547.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,975
7.74,179.3,471.78,66.16,3.01,True,1590,1870.0,179.3,2314,1529.0,370,1093.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,976
5.77,186.06,312.87,32.76,4.15,True,1592,543.0,186.06,239,68.0,1945,1048.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,977
7.57,173.01,305.83,92.48,3.92,True,1593,1763.0,173.01,195,2966.0,1585,945.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,978
8.73,203.4,336.82,68.79,3.15,True,1594,2388.0,203.4,452,1729.0,480,1160.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,979
6.92,200.71,453.64,91.94,5.54,True,1595,1291.0,200.71,2102,2956.0,3213,1622.0,False,True,False,False,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,980
8.51,157.67,377.62,43.02,4.03,True,1596,2300.0,157.67,981,239.0,1744,1399.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,981
6.54,218.62,585.17,40.77,4.21,True,1597,993.0,218.62,3174,182.0,2036,1589.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,982
8.23,274.35,417.67,79.4,3.62,True,1599,2179.0,274.35,1573,2474.0,1057,1334.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,983
7.27,156.11,591.8,59.68,3.15,True,1600,1549.0,156.11,3194,1002.0,484,1291.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,984
7.12,160.96,440.32,61.68,5.35,True,1601,1450.0,160.96,1918,1169.0,3151,1453.0,True,True,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,985
