,Unnamed: 0,ph,Hardness,Conductivity,Trihalomethanes,Turbidity,Original_Potability,SampleNumber,ph_rank,Hardness_rank,Conductivity_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Hardness_Safe,ph_safe,Conductivity_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Conductivity_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Conductivity_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct,Potable_WHO_Standards,Unnamed: 0,TestOrTrain,SVM_Potability,SVM Test Score,Unnamed: 0,TestOrTrain,Logistic_Regression_Potability,SVM Test Score,Unnamed: 0,TestOrTrain,Random_Forrest_Potability,SVM Test Score
1203,1203,8.13,231.17,386.07,63.34,4.68,True,1960,2122.0,231.17,1100,1302.0,2677,1291.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1203,Train,True,0.6705298013245033,1203,Train,True,0.6705298013245033,1203,Train,True,0.6705298013245033
1204,1204,6.34,164.07,607.1,113.05,4.58,True,1962,854.0,164.07,3230,3108.0,2551,2011.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1204,Test,True,0.6705298013245033,1204,Test,True,0.6705298013245033,1204,Test,True,0.6705298013245033
1205,1205,5.94,175.64,402.89,74.35,4.0,True,1963,618.0,175.64,1363,2140.0,1702,1581.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1205,Train,True,0.6705298013245033,1205,Train,True,0.6705298013245033,1205,Train,True,0.6705298013245033
1206,1206,7.61,246.03,445.77,98.37,2.99,True,1964,1796.0,246.03,2001,3038.0,358,1419.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1206,Train,True,0.6705298013245033,1206,Train,True,0.6705298013245033,1206,Train,True,0.6705298013245033
1207,1207,6.72,197.62,641.53,63.68,4.49,True,1965,1134.0,197.62,3261,1329.0,2439,1819.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1207,Train,True,0.6705298013245033,1207,Train,True,0.6705298013245033,1207,Train,True,0.6705298013245033
1208,1208,6.87,185.63,462.54,74.56,4.35,True,1966,1247.0,185.63,2199,2158.0,2242,1570.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1208,Train,True,0.6705298013245033,1208,Train,True,0.6705298013245033,1208,Train,True,0.6705298013245033
1209,1209,7.37,234.2,393.25,64.73,3.39,True,1969,1616.0,234.2,1203,1422.0,753,1211.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1209,Train,True,0.6705298013245033,1209,Train,True,0.6705298013245033,1209,Train,True,0.6705298013245033
1210,1210,6.33,185.44,366.81,76.76,3.98,True,1971,852.0,185.44,831,2299.0,1680,1259.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1210,Train,True,0.6705298013245033,1210,Train,True,0.6705298013245033,1210,Train,True,0.6705298013245033
1211,1211,5.89,139.36,446.49,89.69,3.31,True,1972,585.0,139.36,2010,2896.0,664,643.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1211,Train,True,0.6705298013245033,1211,Train,True,0.6705298013245033,1211,Train,True,0.6705298013245033
1212,1212,7.92,197.36,358.1,71.69,3.39,True,1973,2001.0,197.36,726,1948.0,740,1217.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1212,Train,True,0.6705298013245033,1212,Train,True,0.6705298013245033,1212,Train,True,0.6705298013245033
1213,1213,6.55,194.28,361.04,57.32,4.42,True,1974,1001.0,194.28,762,857.0,2361,785.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1213,Train,True,0.6705298013245033,1213,Train,True,0.6705298013245033,1213,Train,True,0.6705298013245033
1214,1214,6.8,224.0,344.72,60.15,4.85,True,1975,1206.0,224.0,549,1044.0,2841,1398.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1214,Train,True,0.6705298013245033,1214,Train,True,0.6705298013245033,1214,Train,True,0.6705298013245033
1215,1215,7.18,206.29,485.25,49.15,4.74,True,1977,1489.0,206.29,2493,434.0,2745,2016.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1215,Test,True,0.6705298013245033,1215,Test,True,0.6705298013245033,1215,Test,True,0.6705298013245033
1216,1216,7.2,147.71,395.98,63.63,3.88,True,1979,1505.0,147.71,1245,1323.0,1518,1304.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1216,Test,True,0.6705298013245033,1216,Test,True,0.6705298013245033,1216,Test,True,0.6705298013245033
1217,1217,7.78,215.53,349.43,65.83,5.43,True,1980,1902.0,215.53,603,1502.0,3174,1559.0,False,True,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1217,Train,True,0.6705298013245033,1217,Train,True,0.6705298013245033,1217,Train,True,0.6705298013245033
1218,1218,7.05,128.48,348.26,58.16,2.87,True,1982,1402.0,128.48,588,898.0,257,975.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1218,Train,True,0.6705298013245033,1218,Train,True,0.6705298013245033,1218,Train,True,0.6705298013245033
1219,1219,7.73,189.51,567.72,71.21,3.51,True,1984,1865.0,189.51,3120,1924.0,920,1989.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1219,Train,True,0.6705298013245033,1219,Train,True,0.6705298013245033,1219,Train,True,0.6705298013245033
1220,1220,6.27,187.83,277.05,59.45,3.65,True,1985,810.0,187.83,50,979.0,1114,1343.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1220,Test,True,0.6705298013245033,1220,Test,True,0.6705298013245033,1220,Test,True,0.6705298013245033
1221,1221,6.63,160.92,416.9,53.28,5.18,True,1986,1069.0,160.92,1560,633.0,3087,1546.0,True,True,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1221,Train,True,0.6705298013245033,1221,Train,True,0.6705298013245033,1221,Train,True,0.6705298013245033
1222,1222,6.78,154.37,597.98,56.12,3.02,True,1987,1181.0,154.37,3212,796.0,371,1324.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1222,Train,True,0.6705298013245033,1222,Train,True,0.6705298013245033,1222,Train,True,0.6705298013245033
1223,1223,8.16,278.34,384.78,64.21,4.16,True,1989,2149.0,278.34,1082,1383.0,1956,1836.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1223,Train,True,0.6705298013245033,1223,Train,True,0.6705298013245033,1223,Train,True,0.6705298013245033
1224,1224,7.77,251.46,355.83,67.58,4.04,True,1990,1897.0,251.46,691,1635.0,1765,1167.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1224,Test,True,0.6705298013245033,1224,Test,True,0.6705298013245033,1224,Test,True,0.6705298013245033
1225,1225,7.3,182.41,424.65,73.84,5.06,True,1991,1569.0,182.41,1678,2111.0,3001,1488.0,True,True,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1225,Train,True,0.6705298013245033,1225,Train,True,0.6705298013245033,1225,Train,True,0.6705298013245033
1226,1226,7.66,230.82,305.63,72.21,4.79,True,1993,1816.0,230.82,193,1984.0,2794,1879.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1226,Train,True,0.6705298013245033,1226,Train,True,0.6705298013245033,1226,Train,True,0.6705298013245033
1227,1227,7.66,223.58,510.05,73.19,5.48,True,1994,1819.0,223.58,2758,2064.0,3202,1870.0,False,True,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1227,Train,True,0.6705298013245033,1227,Train,True,0.6705298013245033,1227,Train,True,0.6705298013245033
1228,1228,7.54,211.05,447.52,60.16,3.71,True,1998,1752.0,211.05,2033,1048.0,1221,1981.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1228,Train,True,0.6705298013245033,1228,Train,True,0.6705298013245033,1228,Train,True,0.6705298013245033
1229,1229,7.75,229.49,398.54,41.06,4.32,True,1999,1881.0,229.49,1283,190.0,2195,1763.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1229,Train,True,0.6705298013245033,1229,Train,True,0.6705298013245033,1229,Train,True,0.6705298013245033
1230,1230,7.44,194.76,350.09,79.96,2.89,True,2000,1675.0,194.76,610,2510.0,276,1631.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1230,Train,True,0.6705298013245033,1230,Train,True,0.6705298013245033,1230,Train,True,0.6705298013245033
1231,1231,6.56,164.64,533.58,83.66,4.22,True,2001,1007.0,164.64,2950,2684.0,2042,1876.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1231,Train,True,0.6705298013245033,1231,Train,True,0.6705298013245033,1231,Train,True,0.6705298013245033
1232,1232,7.04,220.5,536.18,67.9,4.56,True,2002,1392.0,220.5,2967,1657.0,2524,1797.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1232,Train,True,0.6705298013245033,1232,Train,True,0.6705298013245033,1232,Train,True,0.6705298013245033
1233,1233,7.88,226.0,472.37,55.03,3.58,True,2003,1974.0,226.0,2331,729.0,1011,1109.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1233,Train,True,0.6705298013245033,1233,Train,True,0.6705298013245033,1233,Train,True,0.6705298013245033
1234,1234,7.5,236.71,299.19,68.31,4.24,True,2004,1724.0,236.71,159,1693.0,2078,1433.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1234,Train,True,0.6705298013245033,1234,Train,True,0.6705298013245033,1234,Train,True,0.6705298013245033
1235,1235,6.54,214.99,465.35,24.53,3.43,True,2006,992.0,214.99,2235,22.0,801,1446.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1235,Train,True,0.6705298013245033,1235,Train,True,0.6705298013245033,1235,Train,True,0.6705298013245033
1236,1236,5.76,171.97,442.76,95.9,4.0,True,2008,532.0,171.97,1956,3015.0,1707,1057.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1236,Test,True,0.6705298013245033,1236,Test,True,0.6705298013245033,1236,Test,True,0.6705298013245033
1237,1237,8.81,236.39,278.36,72.87,4.24,True,2010,2415.0,236.39,58,2037.0,2079,1422.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1237,Train,True,0.6705298013245033,1237,Train,True,0.6705298013245033,1237,Train,True,0.6705298013245033
1238,1238,7.36,231.79,389.27,39.53,3.75,True,2011,1612.0,231.79,1148,155.0,1290,1518.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1238,Train,True,0.6705298013245033,1238,Train,True,0.6705298013245033,1238,Train,True,0.6705298013245033
1239,1239,9.18,281.59,422.32,64.07,2.96,True,2012,2533.0,281.59,1648,1368.0,337,1402.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1239,Train,True,0.6705298013245033,1239,Train,True,0.6705298013245033,1239,Train,True,0.6705298013245033
1240,1240,6.51,223.86,437.05,52.34,4.23,True,2015,976.0,223.86,1871,579.0,2060,1307.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1240,Test,True,0.6705298013245033,1240,Test,True,0.6705298013245033,1240,Test,True,0.6705298013245033
1241,1241,7.35,199.61,413.21,56.79,4.3,True,2016,1603.0,199.61,1507,826.0,2165,1128.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1241,Train,True,0.6705298013245033,1241,Train,True,0.6705298013245033,1241,Train,True,0.6705298013245033
1242,1242,8.11,217.27,281.07,78.58,4.43,True,2017,2114.0,217.27,69,2426.0,2373,1447.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1242,Train,True,0.6705298013245033,1242,Train,True,0.6705298013245033,1242,Train,True,0.6705298013245033
1243,1243,5.99,151.36,478.33,99.06,3.76,True,2019,641.0,151.36,2410,3046.0,1312,1735.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1243,Train,True,0.6705298013245033,1243,Train,True,0.6705298013245033,1243,Train,True,0.6705298013245033
1244,1244,6.43,177.25,375.03,61.63,3.64,True,2022,924.0,177.25,945,1166.0,1095,915.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1244,Test,True,0.6705298013245033,1244,Test,True,0.6705298013245033,1244,Test,True,0.6705298013245033
1245,1245,6.77,201.65,519.38,90.06,5.2,True,2023,1176.0,201.65,2837,2909.0,3100,2370.0,False,True,False,False,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1245,Train,True,0.6705298013245033,1245,Train,True,0.6705298013245033,1245,Train,True,0.6705298013245033
1246,1246,7.93,224.72,315.91,32.44,4.85,True,2024,2006.0,224.72,264,64.0,2840,1470.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1246,Train,True,0.6705298013245033,1246,Train,True,0.6705298013245033,1246,Train,True,0.6705298013245033
1247,1247,7.34,229.98,370.86,79.97,4.02,True,2025,1596.0,229.98,888,2512.0,1737,1176.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1247,Train,True,0.6705298013245033,1247,Train,True,0.6705298013245033,1247,Train,True,0.6705298013245033
1248,1248,7.08,198.41,472.28,59.63,3.26,True,2026,1419.0,198.41,2327,998.0,603,1371.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1248,Test,True,0.6705298013245033,1248,Test,True,0.6705298013245033,1248,Test,True,0.6705298013245033
1249,1249,7.74,203.4,424.33,48.42,3.61,True,2028,1874.0,203.4,1672,403.0,1048,1544.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1249,Train,True,0.6705298013245033,1249,Train,True,0.6705298013245033,1249,Train,True,0.6705298013245033
1250,1250,7.56,223.23,481.34,62.13,4.26,True,2029,1759.0,223.23,2454,1204.0,2097,1157.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1250,Train,True,0.6705298013245033,1250,Train,True,0.6705298013245033,1250,Train,True,0.6705298013245033
1251,1251,7.83,213.25,405.28,55.91,3.55,True,2030,1941.0,213.25,1398,783.0,977,1255.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1251,Test,True,0.6705298013245033,1251,Test,True,0.6705298013245033,1251,Test,True,0.6705298013245033
1252,1252,6.75,154.33,330.08,69.94,3.49,True,2031,1156.0,154.33,386,1828.0,877,1431.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1252,Train,True,0.6705298013245033,1252,Train,True,0.6705298013245033,1252,Train,True,0.6705298013245033
1253,1253,8.55,236.86,423.11,80.93,3.04,True,2033,2318.0,236.86,1656,2557.0,391,950.0,False,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1253,Train,True,0.6705298013245033,1253,Train,True,0.6705298013245033,1253,Train,True,0.6705298013245033
1254,1254,7.28,165.8,475.65,83.4,6.08,True,2036,1553.0,165.8,2379,2673.0,3267,1951.0,True,True,False,False,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1254,Train,True,0.6705298013245033,1254,Train,True,0.6705298013245033,1254,Train,True,0.6705298013245033
1255,1255,7.49,216.38,501.35,52.95,3.75,True,2037,1716.0,216.38,2672,616.0,1281,861.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1255,Train,True,0.6705298013245033,1255,Train,True,0.6705298013245033,1255,Train,True,0.6705298013245033
1256,1256,5.23,127.12,475.33,79.42,5.14,True,2039,313.0,127.12,2373,2475.0,3060,1339.0,True,False,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1256,Train,True,0.6705298013245033,1256,Train,True,0.6705298013245033,1256,Train,True,0.6705298013245033
1257,1257,6.42,180.29,473.06,57.6,3.14,True,2041,917.0,180.29,2337,867.0,472,1863.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1257,Train,True,0.6705298013245033,1257,Train,True,0.6705298013245033,1257,Train,True,0.6705298013245033
1258,1258,7.67,205.6,407.72,83.24,4.59,True,2042,1822.0,205.6,1430,2664.0,2570,851.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1258,Train,True,0.6705298013245033,1258,Train,True,0.6705298013245033,1258,Train,True,0.6705298013245033
1259,1259,7.13,191.4,419.3,78.47,4.51,True,2043,1456.0,191.4,1600,2417.0,2468,1463.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1259,Train,True,0.6705298013245033,1259,Train,True,0.6705298013245033,1259,Train,True,0.6705298013245033
1260,1260,6.5,159.18,359.97,63.51,3.75,True,2046,971.0,159.18,748,1314.0,1279,1059.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1260,Train,True,0.6705298013245033,1260,Train,True,0.6705298013245033,1260,Train,True,0.6705298013245033
1261,1261,7.1,221.51,442.54,78.12,4.79,True,2049,1436.0,221.51,1953,2395.0,2791,1909.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1261,Train,True,0.6705298013245033,1261,Train,True,0.6705298013245033,1261,Train,True,0.6705298013245033
1262,1262,6.99,197.69,303.6,70.86,3.85,False,2050,1362.0,197.69,184,1904.0,1468,1045.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1262,Test,False,0.6705298013245033,1262,Test,False,0.6705298013245033,1262,Test,False,0.6705298013245033
1263,1263,8.3,222.44,374.12,93.45,4.17,False,2052,2217.0,222.44,933,2987.0,1964,1448.0,False,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1263,Train,False,0.6705298013245033,1263,Train,False,0.6705298013245033,1263,Train,False,0.6705298013245033
1264,1264,3.85,211.76,371.27,35.78,3.14,False,2053,63.0,211.76,895,107.0,474,1251.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1264,Test,False,0.6705298013245033,1264,Test,False,0.6705298013245033,1264,Test,False,0.6705298013245033
1265,1265,5.69,241.22,498.28,70.73,2.99,False,2057,500.0,241.22,2638,1890.0,356,1283.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1265,Test,False,0.6705298013245033,1265,Test,False,0.6705298013245033,1265,Test,False,0.6705298013245033
1266,1266,7.3,177.66,478.47,55.18,2.77,False,2058,1576.0,177.66,2411,737.0,204,1545.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1266,Train,False,0.6705298013245033,1266,Train,False,0.6705298013245033,1266,Train,False,0.6705298013245033
1267,1267,7.03,201.0,371.62,89.19,4.42,False,2059,1387.0,201.0,901,2884.0,2363,1220.0,False,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1267,Test,False,0.6705298013245033,1267,Test,False,0.6705298013245033,1267,Test,False,0.6705298013245033
1268,1268,5.29,234.27,570.98,44.68,3.52,False,2061,335.0,234.27,3132,285.0,931,1303.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1268,Test,False,0.6705298013245033,1268,Test,False,0.6705298013245033,1268,Test,False,0.6705298013245033
1269,1269,9.25,184.44,436.49,44.79,4.0,False,2063,2545.0,184.44,1860,287.0,1700,1601.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1269,Train,False,0.6705298013245033,1269,Train,False,0.6705298013245033,1269,Train,False,0.6705298013245033
1270,1270,6.74,196.83,500.14,31.78,3.5,False,2066,1151.0,196.83,2660,55.0,903,1415.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1270,Train,False,0.6705298013245033,1270,Train,False,0.6705298013245033,1270,Train,False,0.6705298013245033
1271,1271,7.45,179.15,364.13,49.05,2.95,False,2069,1682.0,179.15,795,430.0,323,1124.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1271,Test,False,0.6705298013245033,1271,Test,False,0.6705298013245033,1271,Test,False,0.6705298013245033
1272,1272,10.15,242.15,348.48,73.0,4.48,False,2074,2694.0,242.15,590,2045.0,2432,1395.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1272,Train,False,0.6705298013245033,1272,Train,False,0.6705298013245033,1272,Train,False,0.6705298013245033
1273,1273,14.0,235.68,460.75,72.86,3.17,False,2075,2785.0,235.68,2175,2035.0,507,1137.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1273,Test,False,0.6705298013245033,1273,Test,False,0.6705298013245033,1273,Test,False,0.6705298013245033
1274,1274,5.84,194.62,622.96,93.07,4.24,False,2078,563.0,194.62,3249,2979.0,2067,1654.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1274,Train,False,0.6705298013245033,1274,Train,False,0.6705298013245033,1274,Train,False,0.6705298013245033
1275,1275,8.11,236.49,496.99,58.31,2.65,False,2079,2115.0,236.49,2625,915.0,153,1547.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1275,Test,False,0.6705298013245033,1275,Test,False,0.6705298013245033,1275,Test,False,0.6705298013245033
1276,1276,5.59,143.51,437.12,52.42,4.15,False,2080,447.0,143.51,1872,587.0,1931,1571.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1276,Test,False,0.6705298013245033,1276,Test,False,0.6705298013245033,1276,Test,False,0.6705298013245033
1277,1277,5.9,196.27,324.05,77.16,3.82,False,2081,595.0,196.27,318,2319.0,1408,1391.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1277,Test,False,0.6705298013245033,1277,Test,False,0.6705298013245033,1277,Test,False,0.6705298013245033
1278,1278,10.28,249.32,468.87,67.62,2.84,False,2082,2715.0,249.32,2277,1638.0,242,799.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1278,Train,False,0.6705298013245033,1278,Train,False,0.6705298013245033,1278,Train,False,0.6705298013245033
1279,1279,9.58,205.75,333.07,68.91,3.42,False,2083,2612.0,205.75,417,1744.0,789,1240.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1279,Train,False,0.6705298013245033,1279,Train,False,0.6705298013245033,1279,Train,False,0.6705298013245033
1280,1280,7.09,139.91,528.27,68.65,3.63,False,2084,1434.0,139.91,2912,1719.0,1070,1738.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1280,Train,False,0.6705298013245033,1280,Train,False,0.6705298013245033,1280,Train,False,0.6705298013245033
1281,1281,7.74,208.92,397.06,73.18,5.02,False,2089,1876.0,208.92,1258,2060.0,2973,1403.0,False,True,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1281,Test,False,0.6705298013245033,1281,Test,False,0.6705298013245033,1281,Test,False,0.6705298013245033
1282,1282,7.25,223.7,306.78,77.2,4.36,False,2091,1533.0,223.7,202,2324.0,2261,1154.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1282,Train,False,0.6705298013245033,1282,Train,False,0.6705298013245033,1282,Train,False,0.6705298013245033
1283,1283,6.89,185.74,394.44,86.63,4.1,False,2094,1265.0,185.74,1224,2806.0,1843,1436.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1283,Test,False,0.6705298013245033,1283,Test,False,0.6705298013245033,1283,Test,False,0.6705298013245033
1284,1284,6.05,230.59,333.53,55.3,2.22,False,2095,673.0,230.59,422,743.0,42,1045.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1284,Train,False,0.6705298013245033,1284,Train,False,0.6705298013245033,1284,Train,False,0.6705298013245033
1285,1285,11.57,192.92,463.44,81.5,3.76,False,2096,2777.0,192.92,2210,2585.0,1303,2134.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1285,Train,False,0.6705298013245033,1285,Train,False,0.6705298013245033,1285,Train,False,0.6705298013245033
1286,1286,10.16,194.3,279.17,63.06,2.94,False,2097,2699.0,194.3,64,1283.0,310,1319.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1286,Train,False,0.6705298013245033,1286,Train,False,0.6705298013245033,1286,Train,False,0.6705298013245033
1287,1287,4.89,184.55,338.68,91.01,3.59,False,2100,217.0,184.55,479,2931.0,1031,1185.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1287,Train,False,0.6705298013245033,1287,Train,False,0.6705298013245033,1287,Train,False,0.6705298013245033
1288,1288,9.03,156.27,342.75,62.5,3.63,False,2102,2490.0,156.27,523,1230.0,1068,1230.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1288,Train,False,0.6705298013245033,1288,Train,False,0.6705298013245033,1288,Train,False,0.6705298013245033
1289,1289,9.91,160.1,541.22,46.08,5.55,False,2103,2669.0,160.1,2990,322.0,3216,1779.0,True,False,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1289,Test,False,0.6705298013245033,1289,Test,False,0.6705298013245033,1289,Test,False,0.6705298013245033
1290,1290,4.23,207.67,488.46,65.31,3.73,False,2105,103.0,207.67,2533,1461.0,1257,1402.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1290,Test,False,0.6705298013245033,1290,Test,False,0.6705298013245033,1290,Test,False,0.6705298013245033
1291,1291,3.91,152.82,342.41,75.2,3.2,False,2107,70.0,152.82,519,2199.0,545,713.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1291,Train,False,0.6705298013245033,1291,Train,False,0.6705298013245033,1291,Train,False,0.6705298013245033
1292,1292,7.38,148.3,316.58,58.86,5.34,False,2108,1638.0,148.3,270,949.0,3148,1414.0,True,True,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1292,Test,False,0.6705298013245033,1292,Test,False,0.6705298013245033,1292,Test,False,0.6705298013245033
